NAME	nGENE	nUMI	biosample_id	donor_id	species	species__ontology_label	disease	disease__ontology_label	organ	organ__ontology_label	library_preparation_protocol	library_preparation_protocol__ontology_label	sex	ventricle	cell_type	cell_type__ontology_label	cell_type_subset__ontology_label
E.3V.V2.Rep2_2944	3482	11886	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2946	4292	16853	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2947	4307	15213	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2948	3246	8888	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2950	3268	9899	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2951	2696	6837	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2954	3729	13529	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2955	2682	7472	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2958	2966	7602	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2959	3652	11572	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2960	3080	8509	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2961	3617	12057	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2962	3161	9438	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2963	3615	11334	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2966	3478	13120	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2967	3617	11018	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2968	4167	14601	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2971	3775	12710	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2972	3373	9999	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2974	3813	11873	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2976	2961	7987	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2980	3385	11481	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2981	3611	11605	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2982	3441	11599	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2983	2942	8220	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2991	3181	9789	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2996	3582	10943	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2997	3281	9142	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2998	2939	8043	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3000	3713	13456	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3006	3788	11697	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3007	3571	13302	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3019	3588	10812	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3024	3559	11033	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3025	3860	11679	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3027	3172	9614	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3029	4335	16512	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3031	2563	6652	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3033	2935	8759	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3034	4027	13173	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3036	3760	12288	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3040	4345	17089	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3043	3672	12408	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3045	3030	8449	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3047	4232	15194	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3050	3720	11412	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3051	3502	10094	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3052	3550	11610	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3055	3734	12468	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3059	4358	18182	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3060	2874	7868	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3061	3148	8079	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3062	3692	11864	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3066	3697	13094	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3067	3258	9317	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3071	3828	12915	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3074	2809	7329	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3076	3021	8800	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3077	2737	6296	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3078	4398	15956	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3083	3901	13624	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3085	4480	16106	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3087	4185	15707	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3092	3842	13462	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3093	3255	10669	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3094	3656	11306	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3097	3203	10229	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3100	2965	9086	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3104	3700	11321	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3106	3639	11978	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3108	2986	8067	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3112	3927	14257	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3113	3124	7292	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3114	3381	9999	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3115	3500	9782	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3116	3109	8136	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3117	4699	18361	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3124	3634	10034	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3126	3149	9356	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3131	3061	8412	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3134	3428	11761	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3135	3159	8942	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3137	3076	9116	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3138	2626	6714	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3140	3454	10473	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3146	2958	7417	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3148	3154	8562	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3149	5337	22285	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3151	3260	10075	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3156	3820	12421	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3158	2958	8273	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3160	4039	14196	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3163	3454	12167	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3164	3486	11254	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3169	3547	11178	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3170	3411	10999	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3177	3838	14153	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3180	3642	11380	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3183	2914	7030	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3184	3741	12364	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3187	4657	18498	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3188	3075	8216	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_3189	3688	12234	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
